person_id,person_name,firm_name
91088,Maor Fridman,F2 Capital
3522,Adam Finkel,Orfin Ventures
189025,Daniel Karp,Cervin Ventures
93069,Ankur Ahuja,Varana Capital
61415,Yoav Knoll,MizMaa Ventures
2325,Errol Damelin,
73590,Emirhan Sahinoz,Sente Foundry
3631,Oded Caspi,Cyrus Angel Fund
142675,Dr. Yoni Goldwasser,Springboard Health Angels
5193,Gonzalo Martinez De Azagra,Cardumen Capital
67708,Beatriz del Rio,Vine Ventures LP
75699,Noah Pickholtz,
95118,Saul Levin,Entrée Capital Ventures
102647,Aneel Lakhani,Crane Venture Partners
19493,Kobi Kalderon,Gold Ventures
114318,Lizzy Goldman,Samsung NEXT Ventures
119611,Imad Telhami,Takwin Ventures
45806,Adi Levanon Chazan,
169039,Yaara Kassner,Vertex Ventures Israel
16821,Or Ben Shimon,Secret Chord Ventures
141601,Yael Barsheshet,Hetz Ventures
9198,Ben Kaminski,
43632,Netalie Nadivi,
131174,Aviel Ichai,Next47
93911,Matthew Chia,Let-Lab
107860,Warren Lebovics,
110930,Ori Manor Zuckerman,
12790,Paweł Moczulski,
169028,Asaf Joffe,Vertex Ventures Israel
104008,Jeremy Ron Teboul,Promus Ventures
185023,Caleb Rockstone,
130960,Sean Sukonniks,Lunar Ventures
99544,David Murray,
89206,Ben Broad,
3537,Asher Perez,Sueños Ventures
3564,David Levy,
3629,Nimrod May,
171097,Zemer Shwartz,
16733,Ronen Tanne,
189931,FREDERIC LEIGH,
72506,David Sherez,
72327,Nimrod Priell,
110932,Ron Gross,
127344,Meir (Iri) Zohar,
129075,Doron Alter,
102531,Elad Schulman,
110833,Gil Agmon,
110971,Zohar Zisapel,
16994,RONEN TANNE,
5381,Doron Segal,
3575,Eran Shir,
3573,Eitan Singer,
3534,Ariel Eisenberg,
67445,Colin George,
3621,Moshe Lichtman,
70282,Eyal Amir,
145,Peter Thiel,Founders Fund
2969,Pete Flint,NFX
105141,Nat Friedman,C2 Investment
195,Jason Calacanis,LAUNCH
187,Ullas Naik,Streamlined Ventures
279,Scott Belsky,
109,Josh Kopelman,First Round Capital
396,Jon Callaghan,True Ventures
67985,Duncan Turner,SOSV
1631,Niko Bonatsos,General Catalyst
188,Garry Tan,Y Combinator
4856,Charlie Songhurst,
1381,Leo Polovets,Susa Ventures
184,Alexis Ohanian,Seven Seven Six
327,Tim Young,ENIAC Ventures
874,Nabeel Hyatt,Spark Capital
1228,Jeff Richards,GGV Capital
5652,Michael Gilroy,Coatue
20218,Edward Lando,Pareto Holdings
111,Howard Morgan,B Capital Group
4293,Shruti Gandhi,Array Ventures
13117,Jacob Mullins,Shasta Ventures
4999,Darian Shirazi,Gradient Ventures
2209,Daniel Curran,Curran Rosschou Venture Capital
2218,Gaurav Garg,Wing Venture Capital
185,Paul Buchheit,Y Combinator
2214,Chris Farmer,SignalFire
1201,Manu Kumar,K9 Ventures
786,Igor Ryabenkiy,Altair Capital Management
649,Matt Ocko,DCVC (Data Collective)
84563,Jackson Moses,Afore Capital
4893,Marc Benioff,
179,Tim Draper,Draper Associates
108662,Greg Brockman,
602,Kevin Mahaffey,SNR
654,Esther Dyson,
80550,Ali Partovi,Neo
324,Andy McLoughlin,Uncork Capital
115655,Arash Ferdowsi,
1806,Balaji Srinivasan,
11345,Anand Chandrasekaran,General Catalyst
5025,Nitesh Banta,Stellar Capital
80468,Justin Mateen,
149843,Wayne Chang,
90288,Max Mullen,
39320,Ross Mason,Dig Ventures
813,Peter Bordes,Trajectory Ventures
2982,Ryan Gembala,Pathbreaker Ventures
265,Eric Kwan,Locus Ventures
25236,John Mannes,Basis Set Ventures
64064,Herman Kienhuis,Curiosity VC
13535,Jonathan Roosevelt,Industry Ventures
3059,Sven Strohband,Khosla Ventures
55724,Ihar Mahaniok,Geek Ventures
69768,Brett Gibson,Initialized Capital
688,Paul Sethi,2048 Ventures
13037,Gabe Greenbaum,B Capital Group
38188,Louis Beryl,
2250,Karin Klein,Bloomberg BETA
27085,Alex Iskold,2048 Ventures
64475,Scott Hartley,Everywhere Ventures (The Fund)
11156,Ryan Wang,Outpost Capital
14369,Vincent Diallo,Interlace Ventures
7054,Geraldine Le Meur,LeFonds
28422,Rajan Anandan,Peak XV Partners (formerly Sequoia Capital India & SEA)
732,Vic Singh,ENIAC Ventures
932,Zal Bilimoria,Refactor Capital
1644,Bernard Moon,SparkLabs Group
11291,Peter Rojas,Betaworks Ventures
11146,Peter Xu,Elysium Venture Capital
3025,Bernhard Janke,468 Capital
5270,Ted Wang,Cowboy Ventures
291,Elad Gil,
6793,Homan Yuen,Fusion Fund
6288,Brayton Williams,Boost VC
5024,Anamitra Banerji,Afore Capital
2387,Anne Dwane,Village Global
4510,Bruce Taragin,Blumberg Capital
90496,Malte Barth,BITKRAFT Ventures
48174,Rob May,
104,Brian Ascher,Venrock
18858,Hemant Mohapatra,Lightspeed India Partners
6899,Cameron Sepah,Trinity Ventures
71570,Jenna Zerker,Insight Partners
69269,Zak Kukoff,General Catalyst
19048,Tim Smith,BEE Partners
72227,Christian Edler,BITKRAFT Ventures
9681,Tommy Leep,Jetstream
54800,Lorenzo Thione,Gaingels
110,Bill Trenchard,First Round Capital
27057,Ludwig Schulze,Alumni Ventures Group
5523,Evan Nisselson,LDV Capital
242,Ariel Poler,Human Augmentation Syndicate
1726,Bradley Horowitz,
18118,Ludovic Copéré,Sony Innovation Fund
37064,Peter Hebert,Lux Capital Management
3909,Binh Tran,Ascend Vietnam Ventures
5904,Michael Dempsey,Compound
68318,Cain McClary,KdT Ventures
661,Kevin Moore,KRM Interests LLC
3760,Daniel Gulati,Treble Capital
12701,Katelyn Donnelly,Avalanche VC
9630,Joseph Sartre,Interlace Ventures
17553,Nnamdi Okike,645 Ventures
11139,Elizabeth Galbut,SoGal Ventures
12549,David Orban,Network Society Ventures
132595,Haley Bryant,Hustle Fund
38067,Andrew Lee,Initialized Capital
3173,Napoleon Ta,Founders Fund
76807,Amanda Robson,Cowboy Ventures
76632,Jay Rughani,Andreessen Horowitz
3253,Matthew Harris,Bain Capital Ventures
88855,David Carrico,Jlabs
103607,Mike Capps,Griffin Gaming Partners
11431,Donald Stalter,Global Founders Capital
10634,Nima Elyassi-Rad,O'Reilly AlphaTech Ventures
203,Pejman Nozad,Pear VC
13599,Matt Mireles,Guerrilla Capital
6492,Cat Hernandez,The Venture Collective (TVC)
5651,Chris Cunningham,C2Ventures
24585,Naomi Pilosof Ionita,Menlo Ventures
18012,Jonathan Struhl,Indicator Ventures
82470,Milad Alucozai,BoxOne Ventures
56266,Janis Skriveris,Plug & Play Ventures
97094,Benedikt Körling,Global Founders Capital
17722,Ooshma Garg,XFactor Ventures
116716,Diksha Sundarka,Accel
43706,Jenny Fielding,Everywhere Ventures (The Fund)
111428,Chris Adelsbach,Outrun Ventures
25900,Tim Porter,Madrona Ventures
72258,Michael Stoppelman,
486,Steve Chen,
20574,Gaurav Jain,Afore Capital
13565,Christian Dahlen,Band of Angels
71196,Yuri Sagalov,10100
794,Zach Weinberg,Curie.Bio
69999,Kira Noodleman,BEE Partners
10391,Matt Kozlov,Techstars
18274,Nurzhas Makishev,NKM Capital
9568,Geoff Bernstein,Indicator Ventures
3383,Alexander Lim,IVP
88887,Allen Duan,B Capital Group
12993,Trace Cohen,New York Venture Partners (NYVP)
17715,Yipeng Zhao,Embark Ventures
84562,Jay Chen,Afore Capital
351,Ben Davenport,Blockchain Capital
18598,Betty Lee,SK Telecom Americas
167118,Drew Green,Madrona Ventures
16956,Jessica Alter,Climate Capital
95266,Hussein Kanji,Hoxton Ventures
4559,Mitchell Kleinhandler,Differential Ventures
101763,Mariam Kremer,Global Founders Capital
113346,Grace Isford,Lux Capital Management
18062,Bob Mason,Project 11
18990,Matt Fates,Innospark Ventures
33299,Patrick Salyer,Mayfield
91592,Morgan Polotan,B Capital Group
89230,Zann Ali,2048 Ventures
138286,Nmachi Jidenma,General Catalyst
71410,Jake Seid,Ballistic Ventures
168257,Marco Mascorro,Andreessen Horowitz
93093,Jonathan Choi,Buckley Ventures
79015,Arash Afrakhteh,Pear VC
158287,Sam Blond,
168178,Jon Chu,Khosla Ventures
109735,Rachel Soper Sanders,2048 Ventures
313,Jeff Schox,Trucks Venture Capital
166533,Yoko Li,Andreessen Horowitz
69923,Zach DeWitt,Wing Venture Capital
76875,Will Bricker,Hustle Fund
60274,Chris Sang,CP Ventures
74242,Oana Olteanu,SignalFire
156263,Mustafa Suleyman,Greylock
644,Dave Morin,Offline Ventures
65762,Vivien Ho,Pear VC
180,David Cohen,Techstars
5497,Austin Clements,Slauson & Co.
16368,David Wieland,Motivate Ventures
302,Clint Korver,Ulu Ventures
198,Semil Shah,Haystack
2902,David Waxman,TenOneTen Ventures
20826,Ramphis Castro,ScienceVest
14887,Tamim Abdul,OCA Ventures
3298,Ben Mathews,Night Ventures
4262,Ben Levy,BootstrapLabs
32069,Steven Rosenblatt,Oceans
26420,Jacob Colker,Allen Institute for Artificial Intelligence Incubator (AI2)
26130,Noorjit Sidhu,Plug & Play Ventures
14590,Sergio Romo,Investo
1647,Sunil Nagaraj,Ubiquity Ventures
447,Ed Roman,Hack VC
81668,McKeever “Mac” Conwell,RareBreed Ventures
236,Jonathon Triest,Ludlow Ventures
3414,Paul Bricault,Amplify.LA
975,Cindy Padnos,Illuminate Ventures
6392,Pocket Sun,SoGal Ventures
19519,Drew Volpe,First Star Ventures
57497,Aly Madhavji,Blockchain Founders Fund
25648,Clinton Foy,Crosscut Ventures
1209,Jeff Huber,Triatomic Capital
78843,Roy Djunaidi,Plug & Play Ventures
14015,Riley Rodgers,Valia Ventures
123273,Davis Auksmuksts,Plug & Play Ventures
88529,Jonathan Howard,BEE Partners
19306,Michael Cardamone,Forum Ventures
36472,Didi Setiahadi,KolegaIndo
19346,Nik Shah,NPS Capital
3976,Josh Manchester,Champion Hill Labs
24511,Eduardo Ronzano,#SecretFund
65921,Pascal Unger,Darling Ventures
33291,Celestine (Johnson) Schnugg,Boom Capital
4217,Helen Zelman Boniske,Lemnos Labs
27789,Peter Marculans,Overkill Ventures
4900,JJ Kasper,Blue Collective
22518,Andris K. Berzins,Change Ventures
24596,Patricia Wexler,Avila VC
29531,Ryan Kuder,Techstars
50031,Chad Anderson,Space Capital
71532,Sigalit Perelson,Sequoia Capital
78431,Charles Yu,Bling Capital
1858,Sarah Smith,Sarah Smith Fund
764,Peter Liu,Revelry Venture Partners
35526,Ben Hassler,Polymath Capital Partners
19339,Blake Patton,Tech Square Ventures
71811,Drew Austin,Red Beard Ventures
24404,Riley Florsheim,Upheaval
1281,Alex Kahn,Generation Ventures
27562,Tenzor Capital,Tenzor Capital LLC
2328,David Hirsch,Compound
33313,Sunny Marueli,PentaLab
21209,Chris Graham,Noname Ventures
4499,Gopi Rangan,Sure
573,Mehdi Maghsoodnia,Combustion Ventures
5000,Kirby Winfield,Ascend Ventures
16817,Deb Kemper,Golden Seeds
22847,John Redgrave,Redgrave Capital
88172,Derick En'Wezoh,Susa Ventures
172158,Monica Lim,ENIAC Ventures
25901,Somar Somasegar,Madrona Ventures
113279,Yifan Yang,Tiger Global Management
26603,Yohei Nakajima,Untapped Capital
28651,Ed Walters,Tamarisc Ventures
163036,Jaan Tallinn,
3450,Vijay B Reddy,Mayfield
40406,Pat Matthews,Active Capital
55139,Borys Musielak,SMOK Ventures
109047,Gil Zimmermann,2048 Ventures
114827,Mary Gao,General Catalyst
115526,Jennifer Kan,Climate Capital
44709,Ellen Ma,UpHonest Capital
132474,Reece Chowdhry,Concept Ventures
690,Scott Kosch,Kosch Capital Management
95163,Hermann Hauser,Amadeus Capital Partners
88119,Matias Barbero,FJ Labs
55777,Sophie Lamparter,DART Labs
67844,Christopher Klaus,Cyberlaunch
173662,Arthur James,8VC
686,Ashton Kutcher,Sound Ventures
109921,Nicolas Douay,Entrepreneur First
172159,Owen Chun,ENIAC Ventures
10522,Kevin Lee,
20649,Firat Ileri,Hummingbird Ventures
11312,Anna Barber,M13
5042,Erik Torenberg,Village Global
6450,Eric Pakravan,TenOneTen Ventures
1743,Manan Mehta,Unshackled Ventures
5257,Maximilian Niederhofer,Heartcore Capital
255,Eric Chen,OVO Fund
95024,Ian Sosso,Monte Carlo Capital
84814,Joe Maruschak,Aventurine Capital Group
2200,James Cham,Bloomberg BETA
96132,Dan Von Kohorn,Broom Ventures
99100,Laurel Touby,Supernode Ventures
99478,Philippe Roche,Inovexus
330,Matthew Cowan,Next47
2997,Steve Jang,Kindred Ventures
133654,Tyler Richards,Startup Ignition Ventures
17454,Spencer Crawley,Firstminute Capital
16804,Ronjon Nag,R42 Group
33903,John Braze,MIR Ventures
57697,Deepak Gupta,Blue Bear Ventures
68991,Suresh Madhuvarsu,P10x Ventures
1343,Erick Watson,SproutVest Ltd. Co.
5831,Ameet Shah,Golden Ventures
7153,Nitin Pachisia,Unshackled Ventures
1323,John Merrells,
674,Reshma Sohoni,Seedcamp
17540,Eamonn Carey,Zeroth
9546,Mike Sigal,
2245,Enmi Kendall,Healthy Ventures
16709,Juan Scarlett,
10138,Norman Liang,
28568,Diego Gomes,SaaSholic Fund
17618,Yizhen Dong,Koch Disruptive Technologies
71494,Maddie Hall,Sequoia Capital
1517,Charles Naut,Lightspeed Venture Partners
8785,Marcus Erken,Sunfish Partners
13324,Jean-Patrice Anciaux,F3A
395,Mike Hirshland,Resolute Ventures
41627,Aaron Michel,1984 Ventures
17887,Harpaul Sambhi,
72190,Alexander Norman,N49P Ventures
11275,Rob Kniaz,Hoxton Ventures
92180,Steve Brownlie,Leadout Capital
89244,Carey Ransom,Operate
38255,Ken Horenstein,Pack Ventures
89636,Jason Syversen,10X Venture Partners
139677,Eduardo Küpper,Airborne Ventures
75823,Angelo Del Priore,HP Tech Ventures
91591,Gareth Jones,FinTech Collective
39353,Michael (ByungSun) Hwang,AI Fund
81735,Lily Lyman,Underscore VC
24676,Eric Rosenblum,Foothill Ventures (formerly Tsingyuan Ventures)
28842,Alan Jones,M8 Ventures
28067,James Wang,Creative Ventures
64028,Lucy Guo,Backend Capital
38167,Yoann Berno,Climate Insiders
51432,Dan Becker,Ligature
453,Eddy Lee,Coffee Ventures
75021,Lake Dai,Sancus Ventures
38004,Court Westcott,Westcott LLC
123096,Eric Theis,Bling Capital
79444,Faraz Khan,Giant Step Capital
43254,Chris Furmanski,Pacific Health Ventures
127511,Adam French,Houghton Street Ventures
110559,Prattyush Shobhane,Thynk Ventures
39243,J. Skyler Fernandes,VU Venture Partners
113242,Stephan Goupille,Data Tech Fund
1892,David E. Weekly,Mexican.vc
153282,Rafa de Haro,Cometa
72293,John O'Brien,"Strange Brew Ventures, LLC"
137983,Danil Kislinskiy,Go Global World
76627,Derek Distenfield,FG Ventures
88427,Mohammed Almeshekah,Outliers Capital
49449,john choi,WillowWorks
35141,Miles Dotson,Devland
104388,Christophe Louvion,Inovexus
71726,chris pinel,Family Office
76585,Jordan Wan,CoFound Partners
45248,Courtney Cooper,Alate Partners
47914,Antonio Osio,Animo Ventures
22476,Andrew J Scott,7percent Ventures
27081,James Kim,Reach Capital
20796,Alex Purtell,Fintech71
4261,Luigi Congedo,BootstrapLabs
69701,Wesley Barrow,Correlation Ventures
44479,Varsha Rao,
417,Chris Howard,Fuel Capital
3607,Jeremy Yap,
71007,Allison Barr Allen,
30090,Alessio Fanelli,Decibel Partners
5252,Arek Wylegalski,Firstminute Capital
41618,Thomas Petersen,First Principle
32001,Samir Chaibi,Insignia Ventures Partners
79496,Jason Pontin,DCVC (Data Collective)
123978,Rajat Bhageria,Afore Capital
19785,Andrew King,Bastille Ventures
163037,Payam Zamani,One Planet Group
640,Rajesh Sawhney,GSF Accelerator
166743,Babak Parviz,Madrona Ventures
95136,Steven Crossan,DCVC (Data Collective)
166713,Aseem Datar,Madrona Ventures
84232,Danny Brown,MaC Venture Capital
16772,Jim Greer,
169898,Sikander Chahal,Transcend Fund
26454,Lauren Krainski,Allen Institute for Artificial Intelligence Incubator (AI2)
111443,David Helgason,foobar.vc
138387,Ketan Yerneni,KdT Ventures
72297,ismail Sincik,Istech Energy Ventures
141010,Arjun Vaidya,V3 Ventures
84560,Kevin Wu,Afore Capital
109731,Daniella Cohen,2048 Ventures
167120,Maggie Finch,Madrona Ventures
79419,Dylan Itzikowitz,Expa
24106,Petar Savic,Supreme Factory
39628,Florian Resch,IST cube
682,Viktoriya Tigipko,TA Ventures
40529,Alexandra Choli,Epagon VC
73191,Thomas Schranz,🍄 Magic
2184,Roy Bahat,Bloomberg BETA
19144,rodney sampson,TechSquare Labs
23742,Amrit Saxena,Saxena Capital
5210,Jeff Bezos,
5422,Kyrill Zlobenko,Seedrs
12627,Tetsuro Miyatake,DG Incubation
25709,Harry Stebbings,20VC
53631,Ana-Maria Yanakieva,Outlier Ventures
66326,Michael Jarmuz,Lightning ⚡️Ventures
139925,Peter Blacklow,Boston Seed Capital
119702,Jason Jeongseok Lee,Ascendo Ventures
13520,Michiel Kotting,Northzone
41698,Cyril Grislain,Starburst Ventures
734,William Guttman,Saturn Partners
123421,John Kim,AMASIA
2976,Ramanan Raghavendran,AMASIA
137274,Raphaele Leyendecker,Techstars
1295,Mike Dauber,Amplify Partners
150045,Mose Cassaro,StartUp Rutland
174121,Anand Iyer,Canonical Crypto
3422,Lucy Wang,Divergent Capital
52140,Timothy Ryan,MLC
126354,Brian Bell,Team Ignite Ventures
119705,Aaron Shin,Ascendo Ventures
74187,Ilya Korolev,Internet Initiatives Development Fund
74120,Tomasz Mazuryk,FundingBox Deep Tech Fund
67249,Ari Qayumi,Mindful VC
96136,Jeff Rosen,Broom Ventures
175129,Jake Schwartz,Element 14 Capital
73158,Hector Jirau,Parallel18
80882,Istvan Jonyer,Sidespin Ventures
132990,Anton Vasilev,UF Ventures
80951,Daniel Roever,Boro Capital
4294,Soso Sazesh,43
8398,Whitney Sales,Forum Ventures
72049,David Plisek,DivisionX Venture Partners
62751,Marc Ladin,PVCP
106536,Oleg Rogynskyy,
91915,Millie Liu Liu,First Star Ventures
102526,Dr. Andrei Popescu,SCX Holdings
90110,Geoff Harris,Flying Fish Partners
123847,Khaled Jalanbo,Valia Ventures
91707,Nicholas Adams,Differential Ventures
645,Talmadge O'Neill,Juvo Capital
187228,Kevin Chang,Courtyard Ventures
8740,Jeremy Glassenberg,
138371,Mohamed Hamdy,Further Ventures
155043,Mark Trevitt,Defined
68484,Sia Houchangnia,Seedcamp
81669,Simeon Iheagwam,NOEMIS Ventures
155325,Sasha Asheghi,Arcanum Ventures
33752,Vikram Lakhwara,GCVC (Green Cow Venture Capital)
13556,Christopher J Rust,Clear Ventures
138374,Faisal Al Hammadi,Further Ventures
52889,Amanda Terry,ACTAI Ventures
63952,Massimo Sgrelli,LombardStreet Ventures
90116,Heather Redman,Flying Fish Partners
56451,Sashi Reddi,SRI Capital
89949,Jahed Momand,Cerulean Ventures
127956,Kevin Dunlap,Calibrate Ventures
134894,Michael Benezra,Erez Capital
67758,Kris Kemeny,Tekfen Ventures
52865,James Murphy,Forum Ventures
82363,Felix Kues,Aurelia Ventures
133771,Neal Bloom,Interlock Capital
141635,Wasim Malik,Iaso Ventures
156642,Osayi Igharo,Ripple VC
20860,John Eubank IV,Bank Street Business Partners
87187,Jason Mackey,Athenian VC
17121,Dana Oshiro,Heavybit
44565,Leandro Pisaroni,Kalei Ventures
139619,Trey Bowles,Techstars Physical Health Fort Worth
160781,Shashi Srikantan,Level Up Ventures
510,TK Kuegler,Wasabi Ventures
39860,Tyler Norwood,Antler
26268,Damon Cronkey,XSeed Capital
26465,Roberto Magnifico,LVenture Group
160000,Paul Anthony Claxton,Q1 Velocity Venture Capital
37781,Luis (Orr) Shemtov,Lunar Ventures
29342,Danielle Graham,The Firehood
119395,Chris Neumann,Panache Ventures
36137,Matt Devost,OODA Ventures
177249,JJ Richa,Pismo Ventures
30917,Don Douglas,Geekdom Fund
35570,Bruno Faviero,Alloy Fund
78832,Marcelino Diaz,Plug & Play Ventures
113566,Wa'il Ashshowwaf,Unstuck Labs
7396,Francis Pollara,Two° & Rising
10989,Sharran Deora,Mighty Capital
24892,Saira Gill,Antler
24185,Jyoti Bansal,Unusual Ventures
83656,Christopher Gomez,Leonie Hill Capital
37040,Melissa Lester,Dig Ventures
8745,Mike Chalfen,Chalfen Ventures
35100,Minnie Ingersoll,TenOneTen Ventures
13667,Adam D'Angelo,
40003,Kamil Mieczakowski,Notion Capital
25706,Lidiya Dervisheva,Next47
114315,Hina Dixit,M12
127606,Anton Dziatkovskii,Platinum Software Development Company
80228,Jamie Goldstein,Pillar VC
75454,Shuly Galili,UpWest
44242,Alicia Lenis,Chrysalix Venture Capital
28252,Dylan Reid,Zetta Venture Partners
111883,Peter Mueller,SeaChange Fund
36494,Erik Bullen,Mendoza Ventures
66421,Ozge Oz,QNBEYOND Ventures
27153,Jonathan Wallace,Expert Dojo
1646,Jon Nordmark,Angel
163409,Will Detwiler,Insight Partners
125610,Dani Tran,Konvoy Ventures
91504,Jocelyne Cooke,BEE Partners
169864,Dade Ogunmuyiwa,Insight Partners
166797,Sabrina Wu,Madrona Ventures
84480,Nate Wang,Afore Capital
30136,Andrew Dumont,Curious Capital
172675,Shreyas Garg,IVP
140048,Stefan Faistenauer,Plug & Play Ventures
146914,Yev Gelfand,Alumni Ventures Group
11619,Kevin Ober,
71795,Denis Lafont-Trevisan,OpenCapital.vc
6745,Brett Bivens,TechNexus Venture Collaborative
72600,Krisztina 'Z' Holly,Good Growth Capital
58595,Matt Clifford,Entrepreneur First
16872,Truth Oladapo,
111089,Oleg Tikhturov,TrueSight Ventures
186478,Zach Johnston,2048 Ventures
79103,Anthony Goldbloom,AIX Ventures
78529,Jacob Smith,11.2 Capital
141393,Kim Jabal,Operator Collective
110757,Idan Levy,Watertower Ventures
120118,Nick Fragnito,Shorewind Capital
21192,Francesco Corea,Four Trees
69617,Sena Zorlu,Kubera Venture Capital
151376,Brett Markinson,Innovent Capital Group
120807,Rayan Dawud,Outliers Venture Capital
47148,Inbae Lee,Kakao Ventures
83685,Sam Sadowsky,
107541,Abby Hunter-Syed,LDV Capital
1870,Anne H. Worsoe,Antler
153655,Diana Kimball Berlin,Matrix
153770,Pedro Henrique Silva,Iporanga Ventures
4975,Mike Schroepfer,Gigascale Capital
22045,Paolo Privitera,ME Ventures
72054,Michael Manne,FiDi Ventures
119528,Maddie Callander,Boost VC
85903,Michal Ciffra,DEPO Ventures
116333,Brian Bordley,Berkeley Skydeck Fund
111088,Igor Tikhturov,TrueSight Ventures
105551,Bill McAleer,Voyager Capital
2167,Mike Kreaden,FirstHand Alliance
135876,Rodrigo Garza,Living on the edge (Aka: Lote Capital)
65279,Tom Humphrey,Blackbird Ventures Australia
135310,Lee Edwards,Root Ventures
568,Dave Crowder,VSL Partners
145000,David Hershey,Unusual Ventures
90545,Finn Meeks,South Park Commons
63993,Tanya Bakalov	,VT Technology Venture Partners
71813,bong koh,KohFounders
78925,Elaine Russell,Greycroft
77511,Ben Pouladian,AiSprouts VC
138376,John Ounjian,Further Ventures
81461,Santosh Sankar,Dynamo Ventures
81409,Aaron Anderson,Impact VC
155128,Carmelo Giuliano,Arcanum Ventures
163184,Kunal Shah,
51107,Markus Bruderer,Antler
20803,Ludovic Ulrich,FirstHand Alliance
81196,Nicky Vu,SVG Ventures-THRIVE
90161,Aaron Stachel,FirstMile Ventures
78616,Natalie Vais,Amplify Partners
160671,Shawn Lim,Artichoke Capital
74437,Antoine Poirson,Antler
69158,Eric Migicovsky,Y Combinator
69775,Davis Treybig,Innovation Endeavors
